publisher,id_nicolas,url,titolo,volume,product_id,n_ristampa,prezzo_intero,prezzo_attuale,data_rilascio,autore,disegnatore,pagine,size,contenuti,binding,colore,isbn,descrizione,genere,img_file
jpop,jpop_tencount003,https://www.j-pop.it/ten-count/4461-ten-count-003.html,Ten Count 003,3,4461,1,"6,50","6,50",,Rihito Takarai,,200,Not Available,Not Available,Not Available,Not Available,9788832753479,"Continua la miniserie boys love! Shirotani ha finalmente aperto il suo cuore a Kurose, quando quest'ultimo gli comunica l'improvvisa interruzione della terapia. Rinchiusosi in casa per lo shock, riceve un messaggio del terapeuta che lo invita nuovamente a uscire... Come si comporterà dopo aver scoperto il segreto di Kurose? ","Romantico, boys love",https://www.j-pop.it/4328-thickbox_default/ten-count-003.jpg
jpop,jpop_goldenkamui009,https://www.j-pop.it/golden-kamui/4460-golden-kamui-009.html,Golden Kamui 009,9,4460,1,"6,90","6,90",,Satoru Noda,,192,Not Available,Not Available,Not Available,Not Available,9788832751642,"Sugimoto e Ashirpa sono costretti a unire le forze con la banda di Toshizo Hijikata. Ma quanto potrà durare quest'alleanza? E, soprattutto, come reagirà la settima divisione, pronta a tutto pur di arrivare al tesoro? Nuovi segreti verranno svelati, nuove assurde minacce attendono i nostri ""eroi""!","Seinen, Azione, Storico",https://www.j-pop.it/4327-thickbox_default/golden-kamui-009.jpg
jpop,jpop_memywitch005,https://www.j-pop.it/me-my-witch/4459-me-my-witch-005.html,Me & My Witch 005,5,4459,1,"5,90","5,90",,Shin Arakawa,,0,Not Available,Not Available,Not Available,Not Available,9788868834548,"Penultimo numero per la serie fantasy/sci-fi! Enji, che dopo essere morto è tornato in vita nel corpo mostruoso di un ""clis"" per colpa della ""strega"" Hakuu, è alla disperata ricerca di soldi. Per questo si iscrive a un torneo di lotta clandestino. Come andrà?","Azione, Commedia, Shonen",https://www.j-pop.it/4326-thickbox_default/me-my-witch-005.jpg
jpop,jpop_samuraidrive05,https://www.j-pop.it/samurai-drive/4458-samurai-drive-05.html,Samurai Drive 05,5,4458,1,"5,90","5,90",,Fujiko Kosumi,,192,Not Available,Not Available,Not Available,Not Available,9788868834418,"Ritorna l'emozionante Samurai Drive! Dopo la restaurazione Meiji, l'editto che proibiva l'uso delle katane non è mai entrato in vigore ufficialmente, permettendo la sopravvivenza dei samurai. Ma, oggi, in tutto il Giappone sono rimaste solo poche scuole che insegnano l'uso della spada. Nella più esclusiva tra queste studia Haruma, che è alla ricerca della verità sulla morte del suo maestro e ha stretto un legame speciale con un nuovo studente dal misterioso passato, Ibuki Takahara...","Avventura, Shonen, Fantascienza",https://www.j-pop.it/4325-thickbox_default/samurai-drive-05.jpg
jpop,jpop_servamp006,https://www.j-pop.it/servamp/4457-servamp-006.html,Servamp 006,6,4457,1,"4,90","4,90",,Tanaka Strike,,192,Not Available,Not Available,Not Available,Not Available,9788832751475,"Sembra che Lawless sia legato a Kuro da un episodio del passato, oltre ad avere una relazione ostile anche con Licht. Ha dichiarato che, per un servamp, non è indispensabile avere un nome, perché l'eve può cambiare in un istante. Con questi ""alleati"" dalle dubbie motivazioni, Mahiru e Kuro continuano la loro lotta all'Ottavo, il Sangue puro dimenticato!","Shonen, Action, Sovrannaturale",https://www.j-pop.it/4324-thickbox_default/servamp-006.jpg
jpop,jpop_medakaboxnuovaedizione007,https://www.j-pop.it/medaka-box-nuova-edizione/4456-medaka-box-nuova-edizione-007.html,Medaka Box - Nuova Edizione 007,7,4456,1,"5,90","5,90",,Nisioisin,Akira Akatsuki,0,Not Available,Not Available,Not Available,Not Available,9788832753400,"Medaka ha riacquistato la sua vera personalità dopo aver riottenuto i ricordi grazie a Zenkichi. Finalmente, raggiunte le estreme profondità del tredicesimo piano sotterraneo, Medaka sfida in battaglia Oda MIyakonojo, il simbolo stesso del piano Flask! E, al termine di questa battaglia mortale, qualcuno attende Medaka al varco!","Shonen, Action, NisiOisiN",https://www.j-pop.it/4323-thickbox_default/medaka-box-nuova-edizione-007.jpg
jpop,jpop_7thgarden008,https://www.j-pop.it/7th-garden/4455-7th-garden-008.html,7th Garden 008,8,4455,1,"5,90","5,90",,Mitsu Izumi,,200,Not Available,Not Available,Not Available,Not Available,9788832753202,Maria si prepara a combattere contro Uhl nella realtà. Intanto nel Seventh Garden sono trascorsi tre mesi e il mondo è cambiato. Gli insetti che avevano attaccato il villaggio di Karna si diffondono ovunque e trasformano gli uomini in mostri. Awyn continua a brandire la spada proteggendo le prsone a lui care!,"Fantasy, Shonen, Action",https://www.j-pop.it/4322-thickbox_default/7th-garden-008.jpg
jpop,jpop_tableaugate16,https://www.j-pop.it/tableau-gate/4454-tableau-gate-16.html,Tableau Gate 16,16,4454,1,"6,90","6,90",,Rika Suzuki,,192,Not Available,Not Available,Not Available,Not Available,9788832751154,"The Star ottiene The Emperor anticipando The Empress. ma con l'arrivo della Banda J, la situazione si capovolge. Inoltre, sopraggiunge anche The Sun Aleister e così The Star si ritrova con le spalle al muro!","Shojo, Fantasy, Avventura",https://www.j-pop.it/4321-thickbox_default/tableau-gate-16.jpg
jpop,jpop_theqwaserofstigmata022,https://www.j-pop.it/the-qwaser-of-stigmata/4453-the-qwaser-of-stigmata-022.html,The Qwaser of Stigmata 022,22,4453,1,"6,00","6,00",,Hiroyuki Yoshino,Ken-Etsu Sato,192,Not Available,Not Available,Not Available,Not Available,9788832753493,"Mafuyu e Sasha stanno cercando di prendere Yudai Yamanobe in modo da far luce sull'intero Progetto Theosis. Ma, davanti a loro due, si presenta l'avversario più forte che potesse loro capitare, il ""tiranno dell'oro""! ","Seinen, Azione, Ecchi",https://www.j-pop.it/4320-thickbox_default/the-qwaser-of-stigmata-022.jpg
jpop,jpop_moonlightact024,https://www.j-pop.it/moonlight-act/4452-moonlight-act-024.html,Moonlight Act 024,24,4452,1,"6,90","6,90",,Kazuhiro Fujita,,200,Not Available,Not Available,Not Available,Not Available,9788832753448,"Gekko è riuscito a penetrare nel castello di Ooimi nel ""mondo al di là della Luna"" e a scoprire che il re non solo vuole portargli via Teatro, ma che ha intenzione di cancellare tutte le fiabe. Tornato sulla Terra, il ragazzo ottiene il permesso di scuotere il martello magico per proteggere le fiabe, ma mancano solo due giorni all'arrivo del re Ooimi...","Fantasy, Seinen, Azione",https://www.j-pop.it/4319-thickbox_default/moonlight-act-024.jpg
jpop,jpop_guerrillahigh002,https://www.j-pop.it/guerrilla-high/4451-guerrilla-high-002.html,Guerrilla High 002,2,4451,1,"12,00","12,00",,Go Nagai,,0,Not Available,Not Available,Not Available,Not Available,9788832751277,"ULTIMO VOLUME! Go Nagai ritorna a scuola per le rivolte studentesche degli anni di piombo... ma a modo suo! Il conflitto generazionale è degenerato in estrema violenza: a bordo di moto e automezzi arrangiati, studenti di ogni età e professori si danno battaglia senza pietà. Una mix sovversivo di critica sociale e umorismo nero direttamente dai primi anni '70, un’altra opera nella bibliografia del maestro!","Go Nagai, Action, Ecchi",https://www.j-pop.it/4318-thickbox_default/guerrilla-high-002.jpg
jpop,jpop_rezeroilmanga2secondastagione,https://www.j-pop.it/rezero-starting-life-in-another-world/4450-rezero-il-manga-2-seconda-stagione.html,Re:Zero - il Manga 2 (Seconda Stagione),Not Available,4450,1,"5,90","5,90",,Tappei Nagatsuki,Makoto Fugetsu,0,Not Available,Not Available,Not Available,Not Available,9788832751291,"Nella maggione di Roswaal, all'apparenza serena e pacifica, Subaru viene colto da una morte improvvisa. Prova così a evitare questo destino ricorrendo al ""Ritorno dalla Morte"", ma ogni sua azione conduce sempre allo stesso terribile epilogo. Dove sta sbagliando? Il ragazzo chiede aiuto a Beatrice, la custode della biblioteca proibita, ma tutto sembra inutile...","Fantasy, Azione, Shonen",https://www.j-pop.it/4317-thickbox_default/rezero-il-manga-2-seconda-stagione.jpg
jpop,jpop_armedgirlsmachiavellism001,https://www.j-pop.it/armed-girl-s-machiavellism/4447-armed-girl-s-machiavellism-001.html,Armed Girl's Machiavellism 001,1,4447,1,"5,90","5,90",,Yuya Kurokami,Karuna Kanzaki,200,Not Available,Not Available,Not Available,Not Available,9788832753158,"Appena arrivato nel nuovo istituto, Nomura viene preso di mira da Rin Onigawara, una delle cinque ""Spade Celesti"" che sono a capo dell'istituto. La ragazza lo sfida a battersi, considerandolo un soggetto da epurare: quale sarà il suo destino? E cosa lo lega alla misteriosa ""Imperatrice"" dell'istituto, Kirukiru Amo? ","Shonen, Action, Arti Marziali",https://www.j-pop.it/4313-thickbox_default/armed-girl-s-machiavellism-001.jpg
jpop,jpop_danceinthevampirebund002,https://www.j-pop.it/dance-in-the-vampire-bund/4446-dance-in-the-vampire-bund-002.html,Dance in the Vampire Bund 002,2,4446,1,"9,90","9,90",,Nozomu Tamaki,,392,Not Available,Not Available,Not Available,Not Available,9788832753257,"La tensione tra gli umani e i vampiri del distretto speciale è al massimo dopo gli attacchi avvenuti nella scuola. I nuovi vampiri nati in quell'occasione devono decidere da che parte schierarsi, la principessa trova un'avversaria tutt'altro che arrendevole in Hysterica e decide di sfidarla in una battaglia solitaria! ","Horror, Action, Ecchi",https://www.j-pop.it/4312-thickbox_default/dance-in-the-vampire-bund-002.jpg
jpop,jpop_kuro002,https://www.j-pop.it/kuro/4445-kuro-002.html,Kuro 002,2,4445,1,"6,90","6,90",,Somato,,178,Not Available,Not Available,Not Available,Not Available,9788832752274,Le tranquille giornate della piccola Coco e del suo gatto nero Kuro si tingono sempre più di mistero... Cosa cambierà nella loro vita? Scopritelo in questo secondo volume!,"Fantasy, Seinen, Horror",https://www.j-pop.it/4314-thickbox_default/kuro-002.jpg
jpop,jpop_deadtube005,https://www.j-pop.it/dead-tube/4444-dead-tube-005.html,Dead Tube 005,5,4444,1,"6,00","6,00",,Mikoto Yamaguchi,Touta Kitakawa,200,Not Available,Not Available,Not Available,Not Available,9788832753387,"I concorrenti maschi, attirati dai milioni di yen di ricompensa per un filmato del serial killer Crazy Rascal, gli danno la caccia sull'isola. Intanto, però, Ishizaki ha preso possesso del rifugio e dell'unico fucile e, imprigionate le concorrenti donne, si nomia re e da sfogo alla sua perversa natura!","Seinen, Action, Ecchi, Gore",https://www.j-pop.it/4310-thickbox_default/dead-tube-005.jpg
jpop,jpop_dagashikashi007,https://www.j-pop.it/dagashi-kashi/4443-dagashi-kashi-007.html,Dagashi Kashi 007,7,4443,1,"6,00","6,00",,Kotoyama,,200,Not Available,Not Available,Not Available,Not Available,9788832751604,"È arrivato l'inverno! Ma Hotaru è scomparsa, e Kokonotsu non riesce a darsi pace. A scuoterlo sarà l'apertura di un minimarket, ovvero un nuovo, pericoloso concorrente... e l'arrivo della prima commessa del Dagashi Shikada, l'esuberante Hajime Owari! ","Shonen, Comedy, snack",https://www.j-pop.it/4309-thickbox_default/dagashi-kashi-007.jpg
jpop,jpop_rikudo006,https://www.j-pop.it/rikudo/4442-rikudo-006.html,Rikudo 006,6,4442,1,"6,00","6,00",,Toshimitsu Matsubara,,200,Not Available,Not Available,Not Available,Not Available,9788832751550,"L'incontro tra Riku e Hyodo arriva all'ultimo round! Tutti si aspettavano una vittoria sul velluto del predestinato, del figlio del campione, ma Riku rivela una tenacia che potrebbe portare a un risultato a sorpresa. E, all'orizzonte, c'è già un nuovo avversario...  ","Seinen, Sport, Drama",https://www.j-pop.it/4308-thickbox_default/rikudo-006.jpg
jpop,jpop_hyouka011,https://www.j-pop.it/hyouka/4441-hyouka-011.html,Hyouka 011,11,4441,1,"5,90","5,90",,Honobu Yonezawa,Taskohna,200,Not Available,Not Available,Not Available,Not Available,9788832753394,"È arrivato il giorno di Natale. Dopo le lezioni, Kotaro entra nell'aula del club e trova Eru e Mayaka intenta a fissare un piccolo scrigno poggiato sul tavolo. Il cofanetto è chiuso, contiene un regalo di Satoshi e la chiave per aprirlo è nascosta in un messaggio cifrato...","Shonen, Scolastico, Comedy",https://www.j-pop.it/4307-thickbox_default/hyouka-011.jpg
jpop,jpop_sprite014,https://www.j-pop.it/sprite/4440-sprite-014.html,Sprite 014,14,4440,1,"6,90","6,90",,Yugo Ishikawa,,200,Not Available,Not Available,Not Available,Not Available,9788832751765,"Yoshiko e gli altri, sbalzati nel periodo finale della seconda guerra mondiale dall'onda del Tempo, si sono diretti immediatamente verso Tokyo con Setsuko, che in futuro diventerà loro amica, per salvare il suo fratellino. In fuga dall'esercito giapponese il gruppo ha anche l'occasione per tornare a casa, nel loro tempo... Ma sarà davvero la fine delle loro avventure? ","Seinen, Azione, Horror",https://www.j-pop.it/4306-thickbox_default/sprite-014.jpg
jpop,jpop_hakaiju018,https://www.j-pop.it/hakaiju/4439-hakaiju-018.html,Hakaiju 018,18,4439,1,"5,90","5,90",,Shingo Honda,,192,Not Available,Not Available,Not Available,Not Available,9788832751796,"Mio e Akira si ritrovano al castello di Osaka, ma non c'è spazio per sentimentalismi! La rabbia di Mio raggiunge il limite massimo e, tra violenze e uccisioni, si scatena la peggior lite tra padre e figlia della Storia, con la Torre del Sole a fare da sfondo! L'inferno assume le tinte della follia! ","Seinen, Azione, Horror",https://www.j-pop.it/4305-thickbox_default/hakaiju-018.jpg
jpop,jpop_maodante002,https://www.j-pop.it/mao-dante/4438-mao-dante-002.html,Mao Dante 002,2,4438,1,"7,50","7,50",,Go Nagai,,192,Not Available,Not Available,Not Available,Not Available,9788832751215,Secondo volume per la serie che gettò le basi per Devilman. Ryo Utsugi è diventato tutt'uno con il Re Demone Dante e la Terra diventa il campo di battaglia tra le forze dei Demoni e quelle di Dio. Un'opera seminale del fumetto mondiale torna in una nuova edizione! ,Go Nagai,https://www.j-pop.it/4304-thickbox_default/mao-dante-002.jpg
jpop,jpop_madeinabyss001,https://www.j-pop.it/made-in-abyss/4437-made-in-abyss-001.html,Made in Abyss 001,1,4437,1,"7,90","7,90",,Akihito Tsukushi,,170,Not Available,Not Available,Not Available,Not Available,9788832753004,"La giovane orfana Riko vive nella città di Orth, costruita sulle fortune dell’Abisso, e sogna di diventare un giorno una grande cercatrice come la madre. Un giorno, mentre si addestra sul ciglio dell’Abisso, trova un robot straordinariamente simile a un essere umano… La loro avventura inizia qui!","Fantasy, Seinen",https://www.j-pop.it/4303-thickbox_default/made-in-abyss-001.jpg
jpop,jpop_chiisakobe001,https://www.j-pop.it/chiisakobe/4436-chiisakobe-001.html,Chiisakobe 001,1,4436,1,"9,50","9,50",,Minetaro Mochizuki,,200,Not Available,Not Available,Not Available,Not Available,9788832752359,"Shigeji ha perso i genitori nell'incendio che ha distrutto la ditta di famiglia. Ritrovatosi di punto in bianco a dover ricostruire la propria vita, il ragazzo decide di farlo mettendo alla base di tutto i le parole del padre sull'importanza della forza di volontà e del rispetto tra gli esseri umani, raccogliendo intorno a sé altre persone senza un posto dove andare come la giovane Ritsu e gli ex ospiti di un orfanotrofio che, come lui, hanno perso la propria casa.","Seinen, Drama, Slice of Life",https://www.j-pop.it/4302-thickbox_default/chiisakobe-001.jpg
jpop,jpop_tomsawyer,https://www.j-pop.it/tom-sawyer/4434-tom-sawyer.html,Tom Sawyer,Not Available,4434,1,"14,00","14,00",,Shin Takahashi,,370,Not Available,Not Available,Not Available,Not Available,9788832752304,"Haru, una giovane donna che vive a Tokyo trascinandosi tra una relazione senza futuro e un lavoro che non le piace, è costretta dalla morte della madre a tornare nel villaggio sul mare in cui è nata e cresciuta. Lì è intrappolata nuovamente dalla sensazione di isolamento di quando era piccola e non riusciva a trovare una amico (anche per colpa il carattere indifferente e duro della madre), finché non incontra per caso un bambino dalla pelle chiara che con la sua irrefrenabile vitalità le darà una seconda opportunità per vivere quell’infanzia spensierata che le era stata negata... e che rischia di esserle sottratta di nuovo. ","Seinen, Thriller, Slice of Life",https://www.j-pop.it/4300-thickbox_default/tom-sawyer.jpg
jpop,jpop_rezeroilmangasecondastagionebox,https://www.j-pop.it/rezero-starting-life-in-another-world/4433-rezero-il-manga-seconda-stagione-box.html,Re:Zero - il Manga Seconda Stagione BOX,Not Available,4433,1,"29,50","29,50",,Tappei Nagatsuki,Makoto Fugetsu,0,Not Available,Not Available,Not Available,Not Available,9788832750973,"Il box da collezione che raccoglie i 5 volumi della seconda miniserie manga del fenomeno Re:Zero. Terminato il primo ciclo di morti e resurrezioni che lo hanno portato a capire meglio la sua nuova abilità di ""riavvolgere"" il tempo e il mondo in cui vive, Subaru si risveglia in una villa misteriosa. Lì viene curato dalla strega Emilia e da due gemelline che nascondono un segreto... Entrano in scena Rem e Ram!","Fantasy, Azione, Shonen",https://www.j-pop.it/4299-thickbox_default/rezero-il-manga-seconda-stagione-box.jpg
